year,last_name, first_name,player_id,pitch_hand,api_pitch_type,n_pitches,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,api_pitch_name,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm,hawkeye_measured_clock_label,movement_inferred_clock_label,diff_clock_label
,Minor, Mike,501985,L,CH,512,85.2,2237,20.5,0.9439028202585862,0.9672224599317328,228.29077755513435,239.42704878188817,Changeup,97,630,600,-11.13627122675382,11.136271226753806,30,10,30,10,0,0,30,10:30,10:00,+0H 30M
,Davis, Austin,656354,L,CH,47,84.2,1925,18.4,0.8951915307414391,0.9829266428465974,236.10586252861884,243.0402079145735,Changeup,98,615,600,-6.934345385954657,6.934345385954641,15,10,15,10,0,0,15,10:15,10:00,+0H 15M
,Williams, Trevor,592866,R,CH,151,84.4,1773,15,0.7567505831197162,0.8951463863157227,129.0151350818581,105.72141404024583,Changeup,90,105,150,23.293721041612258,23.29372104161226,-45,1,45,2,30,0,45,1:45,2:30,-0H 45M
,Ellis, Chris,595939,R,CH,41,87.4,1739,18.4,0.9452330868189713,0.942395670955616,127.21740770810199,107.7456195167502,Changeup,94,105,150,19.47178819135179,19.47178819135178,-45,1,45,2,30,0,45,1:45,2:30,-0H 45M
,Osich, Josh,592612,L,CH,43,81.6,1569,16.4,0.8812511288087819,0.9646362485729135,234.61446286242673,229.7755352278606,Changeup,96,615,615,4.838927634566147,4.83892763456616,0,10,15,10,15,0,0,10:15,10:15, 0H 00M
,Iglesias, Raisel,628452,R,CH,250,89.4,1936,18.3,0.9049897897785844,0.8843576667760448,119.98014927821649,97.78500571371146,Changeup,88,120,165,22.19514356450503,22.19514356450503,-45,2,0,2,45,0,45,2:00,2:45,-0H 45M
,Minaya, Juan,573668,R,CH,240,88.8,1578,13.2,0.7364628192738809,0.8441643880259946,114.71507931335263,82.0563611183262,Changeup,84,135,195,32.65871819502644,32.658718195026424,-60,2,15,3,15,1,0,2:15,3:15,-1H 00M
,Richards, Trevor,670950,R,CH,302,84.5,2471,18.1,0.7903802460326582,0.763826543262718,121.4176688990664,119.13061249672194,Changeup,76,120,120,2.2870564023444615,2.28705640234447,0,2,0,2,0,0,0,2:00,2:00, 0H 00M
,Chavez, Jesse,445926,R,CH,52,84.6,1823,16.9,0.8653922684225726,0.9711247264770694,110.36571633231337,93.73302125343518,Changeup,97,135,180,16.632695078878186,16.632695078878175,-45,2,15,3,0,0,45,2:15,3:00,-0H 45M
,Abad, Fernando,472551,L,CH,47,75.3,1644,17.1,0.8430597476738505,0.9952081088594338,206.85488888235028,222.24578135394597,Changeup,100,660,630,-15.390892471595691,15.390892471595699,30,11,0,10,30,0,30,11:00,10:30,+0H 30M
,Urías, Julio,628711,L,CH,479,86.8,1920,16.5,0.830126716448764,0.8990927847298494,228.11003401998371,248.6498518403484,Changeup,90,630,585,-20.539817820364675,20.539817820364703,45,10,30,9,45,0,45,10:30,9:45,+0H 45M
,Peacock, Matt,676840,R,CH,81,86.3,1741,18,0.9423618973115166,0.9788963953131671,107.34345414668577,96.50680970689176,Changeup,98,150,165,10.836644439794014,10.836644439794005,-15,2,30,2,45,0,15,2:30,2:45,-0H 15M
,Duffy, Danny,518633,L,CH,155,85.2,2293,19.9,0.8895682731987101,0.9233740982434107,233.76589663191749,234.5595903380672,Changeup,92,615,615,-0.7936937061497247,0.7936937061497256,0,10,15,10,15,0,0,10:15,10:15, 0H 00M
,Lakins Sr., Travis,664042,R,CH,28,87.9,1630,15.5,0.8201373383089827,0.8957400213995891,121.04676714831552,98.61723479775328,Changeup,90,120,165,22.42953235056224,22.429532350562237,-45,2,0,2,45,0,45,2:00,2:45,-0H 45M
,Long, Sam,669674,L,CH,147,80.4,1893,17,0.804835950490807,0.9355625614182631,232.94774453393066,220.35640321571637,Changeup,94,615,645,12.59134131821429,12.591341318214278,-30,10,15,10,45,0,30,10:15,10:45,-0H 30M
,Law, Derek,571882,R,CH,11,86.1,1862,18.4,0.9124421948285961,0.985764024474022,123.97461354999184,116.41439247553653,Changeup,99,105,120,7.560221074455313,7.560221074455312,-15,1,45,2,0,0,15,1:45,2:00,-0H 15M
,Allen, Logan,663531,L,CH,138,83.3,1495,16.3,0.8934419058285005,0.9727533191146038,232.0902061939964,244.39676596378644,Changeup,97,615,585,-12.306559769790027,12.306559769790061,30,10,15,9,45,0,30,10:15,9:45,+0H 30M
,Javier, Cristian,664299,R,CH,105,86.6,1981,18.5,0.8888218714852177,0.9706137461493747,118.32765446346511,115.20921110325347,Changeup,97,120,135,3.118443360211643,3.118443360211646,-15,2,0,2,15,0,15,2:00,2:15,-0H 15M
,Uceta, Edwin,670955,R,CH,147,87.6,2026,19.3,0.9304674532092352,0.8884596203906046,131.10399495990546,107.95878910748216,Changeup,89,105,150,23.145205852423302,23.14520585242329,-45,1,45,2,30,0,45,1:45,2:30,-0H 45M
,López, Reynaldo,625643,R,CH,35,85.4,1637,15.6,0.829203172230544,0.9233547796883183,142.1426087248837,124.9331141865112,Changeup,92,75,105,17.209494538372496,17.2094945383725,-30,1,15,1,45,0,30,1:15,1:45,-0H 30M
,Kuhl, Chad,641771,R,CH,58,88.3,1571,15.6,0.8548836070472668,0.955304087616891,122.41116619790989,104.65089474906273,Changeup,96,120,150,17.760271448847163,17.76027144884716,-30,2,0,2,30,0,30,2:00,2:30,-0H 30M
,Rasmussen, Drew,656876,R,CH,26,90.1,1794,17.7,0.9226192184755556,0.9555643779307633,138.23886230024522,126.46872089054304,Changeup,96,90,105,11.770141409702177,11.77014140970216,-15,1,30,1,45,0,15,1:30,1:45,-0H 15M
,Bundy, Dylan,605164,R,CH,181,83.3,1549,15.2,0.8001429056646511,0.894538433911177,140.40355663974995,117.6419806733262,Changeup,89,75,120,22.76157596642375,22.76157596642376,-45,1,15,2,0,0,45,1:15,2:00,-0H 45M
,Rogers, Josh,642028,L,CH,68,82.3,1443,14.8,0.8132490172350405,0.9915360313282279,229.85347431331925,245.63502336738298,Changeup,99,615,585,-15.781549054063731,15.781549054063762,30,10,15,9,45,0,30,10:15,9:45,+0H 30M
,Eshelman, Thomas,664045,R,CH,62,81.3,1477,16.2,0.8735812659924004,0.9406305112200214,131.08539954245572,114.6998917441325,Changeup,94,105,135,16.385507798323218,16.385507798323214,-30,1,45,2,15,0,30,1:45,2:15,-0H 30M
,Gray, Josiah,680686,R,CH,40,89.2,2218,18.7,0.9088691944448912,0.992305614300659,126.26985606629539,126.67361701001168,Changeup,99,105,105,-0.4037609437162928,0.403760943716304,0,1,45,1,45,0,0,1:45,1:45, 0H 00M
,Alexy, A.J.,669935,R,CH,77,85.8,1487,13.7,0.7588832138652047,0.9214604646470278,142.34016422618572,142.76622603383737,Changeup,92,75,75,-0.42606180765164936,0.4260618076516528,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Wittgren, Nick,621295,R,CH,227,85.7,1749,13.2,0.6804402524143097,0.8093355031181758,120.72830273622726,92.00979541030695,Changeup,81,120,180,28.718507325920314,28.718507325920314,-60,2,0,3,0,1,0,2:00,3:00,-1H 00M
,Smith, Burch,572143,R,CH,92,82.1,1870,18.4,0.8820762684496027,0.9700656021763834,139.21291159620353,134.40027500163424,Changeup,97,75,90,4.812636594569284,4.8126365945692795,-15,1,15,1,30,0,15,1:15,1:30,-0H 15M
,Sánchez, Miguel,667376,R,CH,229,89.1,1612,11.4,0.632252840146369,0.8025357553702609,129.05335258116293,95.45341114389231,Changeup,80,105,165,33.599941437270616,33.599941437270644,-60,1,45,2,45,1,0,1:45,2:45,-1H 00M
,Lambert, Jimmy,669424,R,CH,52,84.9,1759,17.3,0.8787956352992555,0.9915717914132155,117.17503913216264,108.90688541684433,Changeup,99,120,135,8.268153715318306,8.26815371531831,-15,2,0,2,15,0,15,2:00,2:15,-0H 15M
,Krehbiel, Joey,607216,R,CH,22,86,1475,15.1,0.8293674999093593,0.9490427909644681,109.21834146650674,93.38545624978988,Changeup,95,135,180,15.83288521671686,15.83288521671688,-45,2,15,3,0,0,45,2:15,3:00,-0H 45M
,Brach, Brad,542960,R,CH,200,86.1,1907,16.4,0.8202071863634834,0.7917616177893084,116.50745471612316,86.4858900165892,Changeup,79,120,180,30.021564699533968,30.02156469953397,-60,2,0,3,0,1,0,2:00,3:00,-1H 00M
,Heasley, Jonathan,669169,R,CH,59,85.1,1938,16.5,0.8090770823746709,0.9602875735471385,125.28369224752896,124.76129884515231,Changeup,96,105,105,0.5223934023766503,0.5223934023766671,0,1,45,1,45,0,0,1:45,1:45, 0H 00M
,Young, Alex,622065,L,CH,161,85.3,1542,14.2,0.7906420060578835,0.855358638249095,233.79641836016103,263.2763163537187,Changeup,86,615,555,-29.47989799355767,29.479897993557675,60,10,15,9,15,1,0,10:15,9:15,+1H 00M
,Thorpe, Lewis,626929,L,CH,36,82,1568,16.6,0.8595806942013975,0.9659902244202386,238.74555444876785,227.0286034048355,Changeup,97,600,630,11.71695104393234,11.716951043932358,-30,10,0,10,30,0,30,10:00,10:30,-0H 30M
,Barría, Jaime,642545,R,CH,77,85.8,1609,17.6,0.9479034130316907,0.9911990480350348,133.0991487663328,124.06247791301709,Changeup,99,90,105,9.036670853315712,9.036670853315712,-15,1,30,1,45,0,15,1:30,1:45,-0H 15M
,Lauer, Eric,641778,L,CH,205,86.6,1481,16.6,0.9464426744348321,0.9709406504680603,232.56344443314066,245.93112421958432,Changeup,97,615,585,-13.36767978644366,13.367679786443633,30,10,15,9,45,0,30,10:15,9:45,+0H 30M
,Lyles, Jordan,543475,R,CH,215,86.4,1594,16.8,0.9100650575638827,0.9840326045494856,128.11111188832322,119.30536541041434,Changeup,98,105,120,8.805746477908883,8.805746477908858,-15,1,45,2,0,0,15,1:45,2:00,-0H 15M
,Peralta, Freddy,642547,R,CH,207,88.1,1621,15.8,0.8578726959433874,0.9325710787660835,122.8545745690688,100.5827755249484,Changeup,93,120,165,22.2717990441204,22.2717990441204,-45,2,0,2,45,0,45,2:00,2:45,-0H 45M
,Feliz, Michael,593140,R,CH,28,86.1,1757,17.7,0.9033807536164418,0.98005688836681,147.42480105963332,133.28442296483672,Changeup,98,60,90,14.140378094796603,14.140378094796615,-30,1,0,1,30,0,30,1:00,1:30,-0H 30M
,Fleming, Josh,676596,L,CH,340,81.8,1602,14.5,0.7474492995159666,0.8240419886360384,246.21433316681066,276.2825421509449,Changeup,82,585,525,-30.06820898413423,30.0682089841342,60,9,45,8,45,1,0,9:45,8:45,+1H 00M
,Kopech, Michael,656629,R,CH,27,89.7,1840,17.2,0.8661403886860568,0.9088048698453269,140.5359430282222,118.1860780451274,Changeup,91,75,120,22.34986498309479,22.349864983094804,-45,1,15,2,0,0,45,1:15,2:00,-0H 45M
,Yamamoto, Jordan,657141,R,CH,14,85,2168,16,0.7291682400476275,0.6976022793973427,148.56619508937376,126.51316508535827,Changeup,70,60,105,22.053030004015497,22.05303000401549,-45,1,0,1,45,0,45,1:00,1:45,-0H 45M
,Devenski, Chris,606965,R,CH,69,80.1,1640,16.3,0.8452460909328158,0.8783602004040771,127.54003823709415,99.37813054323391,Changeup,88,105,165,28.161907693860243,28.16190769386027,-60,1,45,2,45,1,0,1:45,2:45,-1H 00M
,Reid-Foley, Sean,656887,R,CH,44,86.7,1413,12.7,0.7294458240413495,0.7254819143282327,147.1542779966785,120.34467973909177,Changeup,73,60,120,26.809598257586728,26.809598257586735,-60,1,0,2,0,1,0,1:00,2:00,-1H 00M
,Eickhoff, Jerad,595191,R,CH,25,84.1,1450,13.9,0.785283019972163,0.8234076715807597,148.24472954704947,122.86058414524291,Changeup,82,60,120,25.384145401806563,25.38414540180657,-60,1,0,2,0,1,0,1:00,2:00,-1H 00M
,Barnes, Matt,598264,R,CH,16,87.7,2178,18.9,0.8817238135083919,0.9236556770587095,107.92875631457396,108.59099844310305,Changeup,92,150,150,-0.6622421285290869,0.6622421285290854,0,2,30,2,30,0,0,2:30,2:30, 0H 00M
,Rogers, Trevor,669432,L,CH,521,84.8,1325,14.4,0.8470857457822835,0.9115530371078845,244.36729100852716,268.7895134800792,Changeup,91,585,540,-24.42222247155206,24.422222471552075,45,9,45,9,0,0,45,9:45,9:00,+0H 45M
,Wood, Alex,622072,L,CH,447,85.3,1629,15.2,0.8078143076083739,0.945303107322774,269.9066015532071,271.23290643111363,Changeup,95,540,540,-1.326304877906523,1.326304877906535,0,9,0,9,0,0,0,9:00,9:00, 0H 00M
,Hader, Josh,623352,L,CH,63,87.6,1465,15.2,0.8761517009373416,0.9756428337509955,249.39532468761132,260.91733400721586,Changeup,98,585,555,-11.522009319604535,11.522009319604553,30,9,45,9,15,0,30,9:45,9:15,+0H 30M
,Soria, Joakim,465657,R,CH,84,87.6,1661,13,0.7060927418402111,0.7839581577286281,147.91075345179317,117.63433785891984,Changeup,78,60,120,30.276415592873335,30.276415592873303,-60,1,0,2,0,1,0,1:00,2:00,-1H 00M
,Morejon, Adrian,670970,L,CH,12,84.8,1085,13.8,0.9711733630615603,0.9492106563585981,252.45098148137708,243.57662211465606,Changeup,95,570,600,8.874359366721023,8.874359366720975,-30,9,30,10,0,0,30,9:30,10:00,-0H 30M
,Almonte, Yency,622075,R,CH,89,87.4,1728,14.7,0.8401226464824894,0.9853784864903127,110.77312623821572,99.46594428136852,Changeup,99,135,165,11.307181956847202,11.307181956847215,-30,2,15,2,45,0,30,2:15,2:45,-0H 30M
,Kowar, Jackson,663804,R,CH,192,86.2,2413,17.3,0.781011693723874,0.8647883532492304,95.62485848483311,94.4779897517826,Changeup,86,165,165,1.1468687330505105,1.1468687330505027,0,2,45,2,45,0,0,2:45,2:45, 0H 00M
,Zuber, Tyler,676604,R,CH,32,85.5,1248,12.6,0.7755025591177259,0.9225338016433132,103.93496797188881,86.48065979305814,Changeup,92,150,180,17.454308178830672,17.45430817883067,-30,2,30,3,0,0,30,2:30,3:00,-0H 30M
,Reyes, Alex,621052,R,CH,112,90.3,1472,14.7,0.853168106660205,0.970744800890335,134.46861780074846,128.32171968097816,Changeup,97,90,105,6.146898119770299,6.146898119770296,-15,1,30,1,45,0,15,1:30,1:45,-0H 15M
,Kelly, Joe,523260,R,CH,115,86.9,2001,19.1,0.9391130500445982,0.9834171825782397,104.24734175806921,103.19798138456271,Changeup,98,150,150,1.0493603735065022,1.0493603735065178,0,2,30,2,30,0,0,2:30,2:30, 0H 00M
,Gsellman, Robert,607229,R,CH,70,84.8,1639,17.7,0.9134324907191566,0.9936938374429068,118.09618666822215,112.2329793511035,Changeup,99,120,135,5.8632073171186505,5.8632073171186425,-15,2,0,2,15,0,15,2:00,2:15,-0H 15M
,Loup, Aaron,571901,L,CH,72,79.9,1877,18.8,0.8932653659843363,0.9869483419428261,278.0589634478207,285.2196505431226,Changeup,99,525,510,-7.16068709530191,7.160687095301843,15,8,45,8,30,0,15,8:45,8:30,+0H 15M
,Alexander, Scott,518397,L,CH,20,86.1,1597,14.8,0.8288400865442787,0.9244698585501986,233.7797745625551,255.08542501119013,Changeup,92,615,570,-21.30565044863502,21.30565044863505,45,10,15,9,30,0,45,10:15,9:30,+0H 45M
,Lange, Alex,656638,R,CH,95,89,1705,17.5,0.9315545781624233,0.9694018263846561,117.31355259157223,102.04077330590057,Changeup,97,120,150,15.27277928567166,15.272779285671666,-30,2,0,2,30,0,30,2:00,2:30,-0H 30M
,Oviedo, Luis,665854,R,CH,36,85.3,1969,18,0.881411450192759,0.911598350253394,136.72361931356994,123.81998862029,Changeup,91,90,105,12.903630693279936,12.903630693279949,-15,1,30,1,45,0,15,1:30,1:45,-0H 15M
,Medina, Adonis,658431,R,CH,30,86.2,1717,17.5,0.8965134455286309,0.9014096961010575,118.29308618304708,89.98056865576623,Changeup,90,120,180,28.312517527280846,28.31251752728085,-60,2,0,3,0,1,0,2:00,3:00,-1H 00M
,Gant, John,607231,R,CH,441,80.1,1482,14.5,0.7839988021163438,0.9644619957764962,118.28720092981933,110.52895408573491,Changeup,96,120,135,7.758246844084425,7.7582468440844155,-15,2,0,2,15,0,15,2:00,2:15,-0H 15M
,White, Mitch,669952,R,CU,214,82,2358,17.2,0.7609424683668693,0.7797292936393637,336.93546300226274,343.19100656630815,Curveball,78,405,390,-6.255543564045411,6.255543564045397,15,6,45,6,30,0,15,6:45,6:30,+0H 15M
,Wood, Hunter,621056,R,CU,22,76.7,2511,20.8,0.8706953749657375,0.9096526736104094,342.0389609681371,334.96805073860924,Curveball,91,390,405,7.07091022952784,7.070910229527811,-15,6,30,6,45,0,15,6:30,6:45,-0H 15M
,Saucedo, Tayler,642048,L,CU,49,79.8,2483,15.5,0.6564608557367034,0.66887298622269,53.3055301573111,42.712638569471636,Curveball,67,255,270,10.59289158783946,10.592891587839462,-15,4,15,4,30,0,15,4:15,4:30,-0H 15M
,Davis, Wade,451584,R,CU,149,81.9,2473,15.7,0.6830905097988369,0.7225249344284899,334.0020334752543,335.446441500225,Curveball,72,405,405,-1.4444080249706985,1.4444080249706999,0,6,45,6,45,0,0,6:45,6:45, 0H 00M
,Mejía, J.C.,650496,R,CU,64,80.3,2512,19.6,0.83654769054488,0.8591583344523005,316.6881151677168,315.80078328903267,Curveball,86,450,450,0.8873318786841082,0.8873318786841082,0,7,30,7,30,0,0,7:30,7:30, 0H 00M
,Latz, Jake,656641,L,CU,11,74.3,2393,19.5,0.8389066842329596,0.9171047740753303,21.59122793647694,18.301426379210596,Curveball,92,315,330,3.289801557266344,3.2898015572663484,-15,5,15,5,30,0,15,5:15,5:30,-0H 15M
,Mize, Casey,663554,R,CU,155,81.3,2202,16.1,0.7235119740492277,0.8184142148409168,312.57383626266034,320.2946013770375,Curveball,82,450,435,-7.720765114377173,7.720765114377203,15,7,30,7,15,0,15,7:30,7:15,+0H 15M
,Stroman, Marcus,573186,R,CU,19,77.2,2514,16.9,0.6978256841196796,0.7172809716154525,312.69477047987243,281.06589238985873,Curveball,72,450,525,31.6288780900137,31.62887809001373,-75,7,30,8,45,1,15,7:30,8:45,-1H 15M
,Plutko, Adam,592644,R,CU,71,77,2894,17.8,0.7042204256591388,0.7028278942711303,313.1926223964783,316.9389610740393,Curveball,70,450,450,-3.7463386775609706,3.7463386775609897,0,7,30,7,30,0,0,7:30,7:30, 0H 00M
,McClanahan, Shane,663556,L,CU,317,82.5,2653,14.6,0.6085439296959319,0.5501618306444321,44.165157090809316,25.767098003729785,Curveball,55,270,315,18.39805908707953,18.39805908707953,-45,4,30,5,15,0,45,4:30,5:15,-0H 45M
,Plesac, Zach,668676,R,CU,241,80.2,1884,9,0.42757211993976063,0.6258332611584163,327.23872346732765,350.37078860373083,Curveball,63,420,375,-23.132065136403185,23.132065136403135,45,7,0,6,15,0,45,7:00,6:15,+0H 45M
,Wieck, Brad,623364,L,CU,35,73.1,2322,21.7,0.924514219134202,0.9560424894241883,23.965291080671847,27.2982212251313,Curveball,96,315,300,-3.3329301444594535,3.3329301444594557,15,5,15,5,0,0,15,5:15,5:00,+0H 15M
,Dunning, Dane,641540,R,CU,80,78.2,2074,19.5,0.8992377318131474,0.9817251516924619,334.22813644130997,335.4406061231448,Curveball,98,405,405,-1.2124696818348184,1.2124696818348915,0,6,45,6,45,0,0,6:45,6:45, 0H 00M
,Duplantier, Jon,641541,R,CU,30,78.9,2402,10.9,0.48562856168219165,0.6947798698768809,306.5942535803728,319.4614709561015,Curveball,69,465,435,-12.867217375728671,12.86721737572867,30,7,45,7,15,0,30,7:45,7:15,+0H 30M
,Gallen, Zac,668678,R,CU,262,79.7,2437,16.8,0.735208494690691,0.7419729160955892,318.247367402299,329.24057309688476,Curveball,74,450,420,-10.993205694585754,10.993205694585768,30,7,30,7,0,0,30,7:30,7:00,+0H 30M
,Falter, Bailey,663559,L,CU,15,76.1,1908,9.5,0.4501051483923861,0.5395369084199969,56.94982445188464,30.00545728027086,Curveball,54,240,300,26.944367171613777,26.944367171613777,-60,4,0,5,0,1,0,4:00,5:00,-1H 00M
,Anderson, Ian,666120,R,CU,458,80.7,1896,8.7,0.42326048630479135,0.6415491247699132,329.49414578200367,353.97062466530423,Curveball,64,420,375,-24.476478883300558,24.476478883300615,45,7,0,6,15,0,45,7:00,6:15,+0H 45M
,Antone, Tejay,622088,R,CU,172,79.3,3007,23.7,0.9405595615677314,0.8538188358480819,308.3986136450186,304.9312718239728,Curveball,85,465,465,3.4673418210458067,3.4673418210458182,0,7,45,7,45,0,0,7:45,7:45, 0H 00M
,Winkler, Dan,595465,R,CU,51,82.4,2599,11.2,0.48194042401128556,0.5036730256252617,283.224732973517,299.36352621212126,Curveball,50,510,480,-16.13879323860425,16.138793238604247,30,8,30,8,0,0,30,8:30,8:00,+0H 30M
,O'Brien, Riley,676617,R,CU,10,79.1,2441,18.1,0.7706115180009636,0.6941904299353239,320.7665754232579,305.31916294956847,Curveball,69,435,465,15.44741247368944,15.447412473689475,-30,7,15,7,45,0,30,7:15,7:45,-0H 30M
,Bush, Matt,456713,R,CU,12,78.9,2638,18.2,0.766206445682083,0.7112376624499195,309.9466150700602,316.33847633784626,Curveball,71,465,450,-6.391861267786055,6.391861267786074,15,7,45,7,30,0,15,7:45,7:30,+0H 15M
,Ponce, Cody,664074,R,CU,118,79.5,2165,14.9,0.6854184238132062,0.7939870501004705,322.9759837810569,332.7647873222466,Curveball,79,435,420,-9.78880354118968,9.788803541189726,15,7,15,7,0,0,15,7:15,7:00,+0H 15M
,Cotton, Jharel,605194,R,CU,45,76.7,2547,16.6,0.6895747131733756,0.6817415916942662,338.1757070219925,347.80185629925995,Curveball,68,405,390,-9.626149277267473,9.626149277267503,15,6,45,6,30,0,15,6:45,6:30,+0H 15M
,Green, Chad,643338,R,CU,451,85,2580,10.7,0.4583286463072793,0.42590461246054634,309.0336071908291,300.7120149629254,Curveball,43,465,480,8.321592227903693,8.321592227903716,-15,7,45,8,0,0,15,7:45,8:00,-0H 15M
,Vasquez, Andrew,607755,L,CU,21,81.9,2323,20.8,0.8910814358653355,0.6381424930793648,43.38621828559414,65.7894833888505,Curveball,64,270,225,-22.40326510325636,22.40326510325636,45,4,30,3,45,0,45,4:30,3:45,+0H 45M
,Gray, Sonny,543243,R,CU,496,79.3,2745,22.5,0.9286677988163039,0.8849997991354628,330.8367948026199,318.8113543561783,Curveball,88,420,435,12.025440446441621,12.025440446441634,-15,7,0,7,15,0,15,7:00,7:15,-0H 15M
,Zimmer, Kyle,622092,R,CU,95,77.8,1994,16.9,0.7795822528956106,0.8820797114919636,342.598134371477,349.0975580910728,Curveball,88,390,375,-6.499423719595825,6.499423719595852,15,6,30,6,15,0,15,6:30,6:15,+0H 15M
,Clippard, Tyler,461325,R,CU,20,74.5,2086,12.3,0.5566886896822398,0.6732803436983597,334.1744026107001,327.71236517689914,Curveball,67,405,420,6.462037433800958,6.462037433800985,-15,6,45,7,0,0,15,6:45,7:00,-0H 15M
,Hendriks, Liam,521230,R,CU,106,85.8,2216,11.9,0.5491750546747706,0.6467928803702737,326.2554357163093,346.81584290627086,Curveball,65,420,390,-20.560407189961552,20.560407189961552,30,7,0,6,30,0,30,7:00,6:30,+0H 30M
,Lambert, Peter,663567,R,CU,23,76.7,2074,17.7,0.9518110790470582,0.9684550431279432,343.67652626214135,342.421338938678,Curveball,97,390,390,1.2551873234633604,1.2551873234633757,0,6,30,6,30,0,0,6:30,6:30, 0H 00M
,Ramirez, Noé,598287,R,CU,188,76.7,2566,14,0.5925831553181217,0.6676711119859108,291.8927999906765,278.3018003194996,Curveball,67,495,525,13.590999671176917,13.590999671176958,-30,8,15,8,45,0,30,8:15,8:45,-0H 30M
,Scrubb, Andre,668687,R,CU,147,80.1,2749,22.7,0.9166957879994888,0.8872192857249153,346.7873485602486,347.54620830961795,Curveball,89,390,390,-0.7588597493693783,0.7588597493693136,0,6,30,6,30,0,0,6:30,6:30, 0H 00M
,Ashby, Aaron,676879,L,CU,21,78.8,2504,19.2,0.8311750405149899,0.8272836564050566,26.34844129684768,21.549923838982238,Curveball,83,300,315,4.798517457865444,4.798517457865448,-15,5,0,5,15,0,15,5:00,5:15,-0H 15M
,Bieber, Shane,669456,R,CU,479,83.1,2383,18,0.7816762744200343,0.8383723605542228,329.26996592128046,329.78344673052015,Curveball,84,420,420,-0.5134808092396952,0.5134808092397143,0,7,0,7,0,0,0,7:00,7:00, 0H 00M
,Davies, Zach,605200,R,CU,178,74.2,2459,16.4,0.6825532173741264,0.6674179217753639,316.7775574743366,321.71986675192693,Curveball,67,450,435,-4.9423092775903115,4.942309277590311,15,7,30,7,15,0,15,7:30,7:15,+0H 15M
,Senzatela, Antonio,622608,R,CU,140,77.8,2158,10.9,0.5367448114835991,0.6305470743782321,295.25452764866554,321.04369021266893,Curveball,63,495,435,-25.78916256400339,25.789162564003362,60,8,15,7,15,1,0,8:15,7:15,+1H 00M
,Biddle, Jesse,592145,L,CU,56,78,2622,21.3,0.8912581927483125,0.8688325720322638,37.84982961015649,33.97916384360798,Curveball,87,285,285,3.8706657665485125,3.8706657665485182,0,4,45,4,45,0,0,4:45,4:45, 0H 00M
,Yajure, Miguel,664337,R,CU,34,78.1,2643,21.6,0.8774815573576232,0.888039537794226,331.5983080229764,334.1385236913281,Curveball,89,420,405,-2.5402156683516637,2.540215668351639,15,7,0,6,45,0,15,7:00,6:45,+0H 15M
,Garrett, Braxton,666129,L,CU,105,76.8,2165,16.3,0.7197189289911694,0.7794028296993415,22.51268788163543,31.358515954687732,Curveball,78,315,300,-8.845828073052303,8.8458280730523,15,5,15,5,0,0,15,5:15,5:00,+0H 15M
,Quantrill, Cal,615698,R,CU,96,81.3,2353,6.2,0.27572979038262463,0.3018825735845999,280.44165467319397,311.33267385410215,Curveball,30,525,450,-30.891019180908188,30.891019180908216,75,8,45,7,30,1,15,8:45,7:30,+1H 15M
,Rucker, Michael,621074,R,CU,98,81.3,2584,19.7,0.8563386661544716,0.743091843805193,318.7105353085654,303.7011945908467,Curveball,74,450,480,15.009340717718715,15.009340717718693,-30,7,30,8,0,0,30,7:30,8:00,-0H 30M
,Smith, Drew,622098,R,CU,46,77.4,2724,19.9,0.8100808772421233,0.7425554200016302,305.63909181091185,309.7248088743684,Curveball,74,465,465,-4.0857170634565705,4.0857170634565785,0,7,45,7,45,0,0,7:45,7:45, 0H 00M
,Fiers, Mike,571666,R,CU,12,71.6,2720,24.2,0.918146099419105,0.8857525141482184,332.2555191531784,333.5527284439905,Curveball,89,420,420,-1.2972092908120771,1.2972092908121113,0,7,0,7,0,0,0,7:00,7:00, 0H 00M
,Burnes, Corbin,669203,R,CU,464,81.2,2871,15.7,0.6509269540955225,0.6772036531348234,312.42015329081164,310.1537244063014,Curveball,68,450,465,2.266428884510219,2.2664288845102076,-15,7,30,7,45,0,15,7:30,7:45,-0H 15M
,Garcia, Luis,677651,R,CU,234,75.9,2264,15.8,0.6804184699492842,0.8065752319285955,328.66488227739103,336.75175853575206,Curveball,81,420,405,-8.08687625836103,8.086876258361055,15,7,0,6,45,0,15,7:00,6:45,+0H 15M
,Workman, Brandon,519443,R,CU,262,78.4,2501,19.6,0.8221113211018949,0.8386592096812827,342.05432937920716,341.58105675821486,Curveball,84,390,390,0.4732726209923044,0.4732726209922926,0,6,30,6,30,0,0,6:30,6:30, 0H 00M
,García, Deivi,665620,R,CU,28,75.8,2651,20.6,0.8233160870937811,0.7909436107902148,333.60394166046444,340.71454876970813,Curveball,79,420,405,-7.110607109243688,7.110607109243654,15,7,0,6,45,0,15,7:00,6:45,+0H 15M
